label, post_text
fitness,Save your next pizza night.
fitness,The eats you indulge in with the most heart-taxing fat.
fitness,Discover when your favorite fast food spots gained their fans.
fitness,Get the perfect creamy bite every time.
fitness,We found out there’s no shortage of weird AND wonderful coffee creamer flavors out there.
fitness,You won t have to go to the ballpark to have the best dogs this summer by using this trick.
fitness,An easy  healthy dessert you’ll love.
fitness,We want to make sure you’re sipping on the right drink for you.
fitness,Get your sandwich fix AND cut back on calories by only using one slice of bread!
fitness,A trip to one of these shops might make you catch the caffeine buzz.
fitness,Increase your chances of a slimmer you after hitting the big 4-0.
fitness,We got an expert to give us the lowdown.
fitness,Stop guessing and start checking.
fitness,The eats with the most heart-taxing fat.
fitness,We found the only ice cream shops worth screaming for. Have you been there?
fitness,Get advice from people in the business of looking good.
fitness,It s outdoor eating season  so make sure you know how to forgo foodborne illness.
fitness,We consulted an expert to find out all about this lifestyle that stems from Eastern medicine.
fitness,We broke down what it is  the downsides of eating too much  and what a healthy limit might look like.
fitness,Focusing on HOW you eat food is just as important as WHAT you eat.
fitness,Easy ingredients you probably already have in your pantry to help you catch some zzzs.
fitness,From her workouts to her favorite snacks  here are her secrets to keeping fit.
fitness,This brunch cocktail makes the perfect marinade.
fitness,It may taste better this way  but it could become a safety hazard.
fitness,Whether you re vegan  vegetarian  or just want to integrate more plant-based foods into your diet  this guide is for you.
fitness,See the sneaky things holding you back.
fitness,Enjoy a burger without blowing your calorie budget for the day!
fitness,The classic roast beef sandwich  curly fries  & Jamocha shake brings nostalgia  doesn’t it? But where do your favs fall on our list?
fitness,Most diners are loyal to these 50 restaurants across the U.S.
fitness,Your body is trying to tell you something.
fitness,A versatile fruit that is high in nutrients  low in carbs  and absolutely delicious.
fitness,Our pro pointers will have you cooking your food to juicy  charred perfection every time.
fitness,See which popstar called her gig at the fast food chain a “nightmare!”
fitness,Here s how to get the most out of this root vegetable.
fitness,Don t risk an upset stomach to cut back on food waste.
fitness,A perfect Southwestern taste without a calorie overload.
fitness,You won t believe how many hot dogs they sell in a year.
fitness,Just say no to these. Your body—and everyone else on board—will thank you.
fitness,If you re craving takeout but want to save the cash  these fried rice cups will fix all your problems.
fitness,A perfect way to show your coffee a little affection.
fitness,This recipe will have dinner on the table in no time!
fitness,Did you know you can pre-order your airport meal? This  and many other travel hacks  from our friends over at Best Life! 
fitness,Are you eating any of these?
fitness, Save money  live better  is their motto for a reason.
fitness,Is your freezer set to this temperature?
fitness,These veggie-filled recipes are ready in minutes.
fitness,Cutting back on this important macronutrient could actually backfire on you.
fitness,See what our experts had to say.
fitness,The iconic Southern drink perfect for summer.
fitness,Your favorite comfort food in a bite-size snack.
fitness,Are any of these your morning go to?
fitness,How many of these have you tried?
fitness,Could that glass of rosé be the reason you’re not hitting your health goals?
fitness,See what veggie won America s heart.
fitness,We found the right plant-based patties that are nutritionally balanced AND packed with protein to help you build and maintain lean muscle.
fitness,Are you doing #8?
fitness,Your morning cup of Joe could be brewing germs.
fitness,Keep a few extra bucks in your wallet by doing this before you hit the drive-thru.
fitness,We answer this for you.
fitness,These limited-edition collagen products from Kourtney Kardashian and Vital Proteins just launched!
fitness,Pair these at any summer picnic.
fitness,This will keep your bread from getting stale fast.
fitness,The best reason to travel? For your taste buds.
fitness,Forgo fat-laden  long-cooking BBQ spareribs for these boneless BBQ ribs.
fitness,Bite into every one of these street-food gems if you can!
fitness,There are actually two types of trans fat  but only one is banned.
fitness,We dove into the fundamentals of refrigeration.
fitness,Are rice cakes really your best bet when it comes to snacking?
fitness,We added a tangy spin to a beloved classic dinner dish!
fitness,Please kelp yourself to some of these ocean floor greens!
fitness,Many companies  like GoMacro  have made it their mission to look out for the health of the planet—and the animals and plants that live on it—by earning certifications that show what’s important to them. These are some of the best certifications to look for on food labels to shop more consciously. #sponsored
fitness,Have you been using your microwave wrong this whole time?
fitness,Is your favorite on our list?
fitness,Surprisingly  pepperoni is VERY American.
fitness,Attention  men! This small superfood will make a huge difference to your health.
fitness,This food may seem harmless  but it s not doing much for your heart health.
fitness,Did your favorite burger joint crack the top 10?
fitness,They really do make a huge difference.
fitness,How many of these have YOU eaten?
fitness,We found the secret behind their recipe.
fitness,Next week s podcast  we will be doing an exclusive interview with Keri Glassman  Nutritious Life. Have any questions you want to ask her? Comment below!
fitness,Kick your dinner up a notch with this spicy  low-carb dinner recipe.
fitness,Next week s podcast  we will be doing an exclusive interview with Keri Glassman  Nutritious Life. Have any questions you want to ask her? Comment below!
fitness,This is the best news we ve heard all day.
fitness,No knife  no problem.
fitness,They have between 14 and 21 grams of protein each.
fitness,No one else is eating them  why the hell are we?
fitness,This is the FUTURE.
fitness,A controversial ingredient from a controversial restaurant.
fitness,Meet your new fave way to eat cauli.
fitness,Let the  Full Baked  jokes begin.
fitness,The actors shared their support of the movement on social media.
fitness,For Dr. Andrew Weil  a balanced diet is key.
fitness,It s about way more than spicy chicken nuggets.
fitness,Come again?
fitness,It s even perfect for keto followers  experts say.
fitness,These science-backed strategies will help you the weight 24/7.
fitness,We ll be using this all summer long.
fitness,These mini-meals will help you power through the day.
fitness,Guac and cheese? Yes  please!
fitness,Break out your blender.
fitness,Gentlemen  start your blenders.
fitness,Those two are onto something.
fitness,Yeah  it s totally possible to get enough protein.
fitness,Here’s how eating more of the nutrient can actually help you weigh less.
fitness,The best part? You can eat carbs.
fitness, There is nothing I enjoy more than a glass of wine. 
fitness,Summer squash = Summer bod.
fitness,Would that be the worst thing?
fitness,Go beyond that boring kale salad.
fitness,You re not imagining things.
fitness,Here s why dietitians love the Flexitarian diet.
fitness,This is so depressing.
fitness,Kale has some competition.
fitness,Bonus: It’s gluten-free.
fitness, I loved this review of Aviation Gin someone sent me after I wrote it. 
fitness,No more sad granola bars for you!
fitness,They re quick and delicious!
fitness,Yes  I know it has sugar.
fitness,What is this sorcery?!
fitness,When you need ice cream  but can t actually eat cream.
fitness,We taste-tested 22 varieties. Here are the best.
fitness,You could grill it. Or you could cook it right.
fitness,Dean Karnazes banks on this fuel. Um  ew?
fitness,Your Beyond Burgers are getting an update  too!
fitness,Go ahead  order that burger.
fitness,There’s a far smarter approach to eating your way to a better body and a longer  healthier life. Finally.
fitness,In related news  we just found your new favorite food.
fitness,Skipping meals doesn t guarantee weight loss  according to experts
fitness,Stop torturing yourself and eat this instead.
fitness,Avoid carb regret with this list.
fitness,What really works  even if you ve tried it before.
fitness,Fruit + wine + summer = awesome.
fitness,Get your own protein-packed peanut butter and jelly sandwich  dude.
fitness,A GI doctor reveals all.
fitness,Including...yes  pancakes.
fitness,Why you should give these cool new cottage cheeses a chance.
fitness,From spaghetti to gnocchi  we got you covered.
fitness,You re not eating enough fish. Stop doing that.
fitness,This unsung superfood tastes delicious-if you know the smart way to prep it.
fitness,It s being called the new kale.
fitness,All your questions about booze and diet-answered!
fitness,This is terrifying.
fitness,Allow me to break down the differences…
fitness,If you didn t love this vegetable before  you will now.
fitness,Seriously just put this stuff on everything.
fitness,Here s how to finally say no to fries.
fitness,You may be surprised.
fitness,And yes  there’s a picture 
fitness,Be warned: They just might steal the show.
fitness,Crispy tofu is amazing  don’t @ me.
fitness,Hey  if it works for her…
