category,by,post_id,post_link,post_message
body_positive,Adios_barbie,25567278752_10156533031393753,https://www.facebook.com/25567278752/posts/10156533031393753/,Just a girl and her cat.
body_positive,Adios_barbie,25567278752_10156561504593753,https://www.facebook.com/25567278752/posts/10156561504593753/,Adios Barbie
body_positive,Adios_barbie,25567278752_10156555733368753,https://www.facebook.com/25567278752/posts/10156555733368753/,Adios Barbie
body_positive,Adios_barbie,25567278752_10156530042173753,https://www.facebook.com/25567278752/posts/10156530042173753/,Adios Barbie
body_positive,Adios_barbie,25567278752_10156590203993753,https://www.facebook.com/25567278752/posts/10156590203993753/,Adios Barbie
body_positive,Adios_barbie,25567278752_10156573407223753,https://www.facebook.com/25567278752/posts/10156573407223753/,Adios Barbie
body_positive,Adios_barbie,25567278752_10156524570358753,https://www.facebook.com/25567278752/posts/10156524570358753/,#chronicillness #fibromyalgia #toxicstress
body_positive,Adios_barbie,25567278752_10156573388753753,https://www.facebook.com/25567278752/posts/10156573388753753/,Adios Barbie
body_positive,Adios_barbie,25567278752_10156592805758753,https://www.facebook.com/25567278752/posts/10156592805758753/,Agreed and agreed.
body_positive,Adios_barbie,25567278752_10156488827863753,https://www.facebook.com/25567278752/posts/10156488827863753/,Adios Barbie
body_positive,Adios_barbie,25567278752_10156581455433753,https://www.facebook.com/25567278752/posts/10156581455433753/,Adios Barbie
body_positive,Adios_barbie,25567278752_10156597035418753,https://www.facebook.com/25567278752/posts/10156597035418753/,Adios Barbie
body_positive,Adios_barbie,25567278752_10156573116683753,https://www.facebook.com/25567278752/posts/10156573116683753/,Adios Barbie
body_positive,Adios_barbie,25567278752_10156549295588753,https://www.facebook.com/25567278752/posts/10156549295588753/,Adios Barbie
body_positive,Adios_barbie,25567278752_10156489400663753,https://www.facebook.com/25567278752/posts/10156489400663753/,This has got to stop. All women deserve healthy pregnancies and births. Please  check yourself if this is not a part of your feminism.
body_positive,Adios_barbie,25567278752_10156474840703753,https://www.facebook.com/25567278752/posts/10156474840703753/,Adios Barbie
body_positive,Adios_barbie,25567278752_10156577730903753,https://www.facebook.com/25567278752/posts/10156577730903753/,Adios Barbie
body_positive,Adios_barbie,25567278752_10156565853683753,https://www.facebook.com/25567278752/posts/10156565853683753/,Adios Barbie
body_positive,Adios_barbie,25567278752_10156535276383753,https://www.facebook.com/25567278752/posts/10156535276383753/,Adios Barbie
body_positive,Adios_barbie,25567278752_10156507907253753,https://www.facebook.com/25567278752/posts/10156507907253753/,Adios Barbie
body_positive,Adios_barbie,25567278752_10156484173848753,https://www.facebook.com/25567278752/posts/10156484173848753/,In 2013  9.7 million people watched the VS show  last year  only 3.3 million viewers tuned in. 👏🏽
body_positive,Adios_barbie,25567278752_10156539744578753,https://www.facebook.com/25567278752/posts/10156539744578753/,Adios Barbie
body_positive,Adios_barbie,25567278752_10156517297808753,https://www.facebook.com/25567278752/posts/10156517297808753/,Adios Barbie
body_positive,Adios_barbie,25567278752_10156503112443753,https://www.facebook.com/25567278752/posts/10156503112443753/,Adios Barbie
body_positive,Adios_barbie,25567278752_10156481874953753,https://www.facebook.com/25567278752/posts/10156481874953753/,👏🏽
body_positive,Adios_barbie,25567278752_10156549294448753,https://www.facebook.com/25567278752/posts/10156549294448753/,It s always great to see people with great influence  use that power to open up conversations about mental health or important topics that are often stigmatized.
body_positive,Adios_barbie,25567278752_10156500508873753,https://www.facebook.com/25567278752/posts/10156500508873753/,Just a couple types of Fibromyalgia pain. I get ghost burns where patches of my skin feel like I burned it on the stove. Or I ll get the sensation that warm water has been poured over my feet. It s so real I have to look down to see if something spilled. The pain though. Just the worst. Especially with stress. #invisibleillness #spoonie
body_positive,Adios_barbie,25567278752_10156455171468753,https://www.facebook.com/25567278752/posts/10156455171468753/,A helpful and important read
body_positive,Adios_barbie,25567278752_10156572821098753,https://www.facebook.com/25567278752/posts/10156572821098753/, I would love to have a gay or lesbian or trans president  but I’d like that person to be what I’d like any other candidate to be  experienced and committed to climate action and the intersectional human rights and justice issues that get disparaged as  identity politics.  
body_positive,Adios_barbie,25567278752_10156474842933753,https://www.facebook.com/25567278752/posts/10156474842933753/,Adios Barbie
body_positive,Adios_barbie,25567278752_10156472132673753,https://www.facebook.com/25567278752/posts/10156472132673753/,Adios Barbie
body_positive,Adios_barbie,25567278752_10156597049878753,https://www.facebook.com/25567278752/posts/10156597049878753/,“Kamala Harris did not explain it in her interview but  luckily  there is an answer to the question. She chose humanity.”
body_positive,Adios_barbie,25567278752_10156592148158753,https://www.facebook.com/25567278752/posts/10156592148158753/,Riot don t Diet.
body_positive,Adios_barbie,25567278752_10156589781093753,https://www.facebook.com/25567278752/posts/10156589781093753/,Adios Barbie
body_positive,Adios_barbie,25567278752_10156554353523753,https://www.facebook.com/25567278752/posts/10156554353523753/,Adios Barbie
body_positive,Adios_barbie,25567278752_10156549945848753,https://www.facebook.com/25567278752/posts/10156549945848753/,Adios Barbie
body_positive,Adios_barbie,25567278752_10156526711643753,https://www.facebook.com/25567278752/posts/10156526711643753/,Adios Barbie
body_positive,Adios_barbie,25567278752_10156505295808753,https://www.facebook.com/25567278752/posts/10156505295808753/,Adios Barbie
body_positive,Adios_barbie,25567278752_10156472181448753,https://www.facebook.com/25567278752/posts/10156472181448753/,Adios Barbie
body_positive,Adios_barbie,25567278752_10156597736883753,https://www.facebook.com/25567278752/posts/10156597736883753/,How patriotic and  American  of him.
body_positive,Adios_barbie,25567278752_10156575553558753,https://www.facebook.com/25567278752/posts/10156575553558753/,Adios Barbie
body_positive,Adios_barbie,25567278752_10156573391473753,https://www.facebook.com/25567278752/posts/10156573391473753/,Adios Barbie
body_positive,Adios_barbie,25567278752_10156537837063753,https://www.facebook.com/25567278752/posts/10156537837063753/,👏🏽 Great added Yelp feature I plan on using!
body_positive,Adios_barbie,25567278752_10156488083738753,https://www.facebook.com/25567278752/posts/10156488083738753/,Adios Barbie
body_positive,Adios_barbie,25567278752_10156468490213753,https://www.facebook.com/25567278752/posts/10156468490213753/,Adios Barbie
body_positive,Adios_barbie,25567278752_10156558965533753,https://www.facebook.com/25567278752/posts/10156558965533753/, Civilian protesters have been attacked by the country s military  with reports of more than 100 killings & 70 rapes during a single attack in Sudan s capital  Khartoum  last week  and dozens of  bloated bodies  reportedly being dragged from the river Nile.   https://www.refinery29.com/en-us/2019/06/235332/sudan-massacre-crisis-news-whats-happening?utm_source=t.co&utm_medium=tweet
body_positive,Adios_barbie,25567278752_10156554809943753,https://www.facebook.com/25567278752/posts/10156554809943753/,Yes  please.
body_positive,Adios_barbie,25567278752_10156470488328753,https://www.facebook.com/25567278752/posts/10156470488328753/,I’m currently doing graduate study research on equal pay disparities among different race/ethnic groups. I was surprised to learn Asian Americans are the highest paid racial/ethnic group. The speaker in the video makes really important points about the “model minority” rhetoric and why we need to be careful about how we frame their success in this country.
body_positive,Adios_barbie,25567278752_10156595215868753,https://www.facebook.com/25567278752/posts/10156595215868753/,YES
body_positive,Adios_barbie,25567278752_10156592178658753,https://www.facebook.com/25567278752/posts/10156592178658753/,Coming to a city near you.
body_positive,Adios_barbie,25567278752_10156590994858753,https://www.facebook.com/25567278752/posts/10156590994858753/, Look for the magic moments. 
body_positive,Adios_barbie,25567278752_10156585157258753,https://www.facebook.com/25567278752/posts/10156585157258753/,Adios Barbie
body_positive,Adios_barbie,25567278752_10156581515323753,https://www.facebook.com/25567278752/posts/10156581515323753/,Adios Barbie
body_positive,Adios_barbie,25567278752_10156575660583753,https://www.facebook.com/25567278752/posts/10156575660583753/,Adios Barbie
body_positive,Adios_barbie,25567278752_10156573161348753,https://www.facebook.com/25567278752/posts/10156573161348753/,Adios Barbie
body_positive,Adios_barbie,25567278752_10156571874483753,https://www.facebook.com/25567278752/posts/10156571874483753/,Why was the  Central Park Jogger  out late at night jogging? She should have known better! Well  because she suffered from an #eatingdisorder that caused her to compulsively exercise. She still bares the scars of her brutal attack that she has no memory of.  Five black children/boys were wrongfully convicted of her attack. This is the system we live in. #nowinners #centralparkfive #centralparkjogger #sexism #racism #neda
body_positive,Adios_barbie,25567278752_10156552167028753,https://www.facebook.com/25567278752/posts/10156552167028753/,Adios Barbie
body_positive,Adios_barbie,25567278752_10156530028798753,https://www.facebook.com/25567278752/posts/10156530028798753/,Adios Barbie
body_positive,Adios_barbie,25567278752_10156492973028753,https://www.facebook.com/25567278752/posts/10156492973028753/,Adios Barbie
body_positive,Adios_barbie,25567278752_10156476940558753,https://www.facebook.com/25567278752/posts/10156476940558753/,Adios Barbie
